farm_id,farm_name,region,crop_type,acreage,log_acreage,ffmi_score,tier,tier_classification,pillar_1_smart_farming,pillar_2_renewable_energy,pillar_3_food_safety,pillar_4_climate_resilience,pillar_5_business_performance,pillar_6_human_capital,pillar_7_market_access,pillar_8_investment_readiness,priority_gap_depth,pillar_variance,climate_shock_index,market_volatility_index,historical_delta_ffmi,previous_ffmi_score,vulnerability_score,risk_label,risk_category
2717768c-c481-55d8-b60a-1949e6e72579,Kisumu Horticulture Farm #0561,Western Kenya,Horticulture,0.77,0.571,5.64,2,Emerging Agribusiness,0.12,0.24,0.28,0.6,0.2,0.28,0.12,0.04,0.04,0.1593,0.2951,0.416,0.0512,5.5888,0.5347,2,High Risk
628d4745-40cb-5622-b027-4925fa869461,Kirinyaga Horticulture Farm #0562,Central Highlands,Horticulture,1.62,0.9632,4.68,5,Future Ready Farm,0.16,0.16,0.36,0.36,0.12,0.4,0.0,0.0,0.0,0.1502,0.1945,0.2884,-0.0213,4.7013,0.6342,2,High Risk
69ee55cc-03c4-5b1e-9c33-6028fe23eabf,Machakos Livestock Farm #0563,Eastern Semi-Arid,Livestock,1.5,0.9163,10.8,3,Structured Farm,0.36,0.44,0.48,0.72,0.56,0.4,0.48,0.16,0.16,0.1507,0.6824,0.5648,4.407,6.393,0.5435,2,High Risk
1faa9150-a83c-5153-a834-f2d0b37c534b,Kwale Cassava Farm #0564,Coastal Lowlands,Cassava,3.41,1.4839,11.4,3,Structured Farm,0.48,0.16,0.52,0.72,0.24,0.6,0.68,0.4,0.16,0.187,0.5208,0.3385,2.7542,8.6458,0.6192,2,High Risk
80b05fc8-716c-5845-876d-eb8cd79c55da,Bomet Potatoes Farm #0565,Rift Valley,Potatoes,3.63,1.5326,12.24,3,Structured Farm,0.36,0.48,0.6,0.76,0.56,0.44,0.52,0.36,0.36,0.1245,0.3729,0.3859,0.9101,11.3299,0.4598,1,Medium Risk
4abe33b6-12db-51a9-92b2-81e9d994a0aa,Nandi Dairy Farm #0566,Rift Valley,Dairy,10.53,2.445,12.72,3,Structured Farm,0.56,0.4,0.72,0.6,0.44,0.64,0.48,0.4,0.4,0.1109,0.2473,0.361,0.6525,12.0675,0.4514,1,Medium Risk
f9c8925f-a07c-5525-9cd7-2e8f37ffe0cb,Taita Taveta Vegetables Farm #0567,Coastal Lowlands,Vegetables,4.26,1.6601,12.24,3,Structured Farm,0.64,0.4,0.6,0.68,0.36,0.44,0.6,0.36,0.36,0.1245,0.6312,0.5209,4.3819,7.8581,0.4925,1,Medium Risk
0075aa7c-4bda-597b-95a0-b5edd8003c6f,Kericho Dairy Farm #0568,Rift Valley,Dairy,4.23,1.6544,6.24,2,Emerging Agribusiness,0.24,0.2,0.32,0.56,0.24,0.32,0.12,0.08,0.08,0.1386,0.4679,0.4832,0.236,6.004,0.6192,2,High Risk
f994e9c1-3307-5762-a661-49d5fe1d50cc,Bungoma Dairy Farm #0569,Western Kenya,Dairy,2.25,1.1787,5.04,2,Emerging Agribusiness,0.16,0.08,0.2,0.52,0.2,0.32,0.08,0.12,0.08,0.1382,0.1813,0.4082,1.5101,3.5299,0.5272,2,High Risk
afce950e-c2c4-519f-a67d-d94f861e4817,Kericho Potatoes Farm #0570,Rift Valley,Potatoes,9.83,2.3823,10.2,3,Structured Farm,0.4,0.36,0.6,0.52,0.4,0.56,0.32,0.24,0.24,0.1165,0.3671,0.2678,3.1641,7.0359,0.4927,2,High Risk
e41f86e5-c11d-5bdb-8340-e9ffc70979d3,Murang'a Macadamia Farm #0571,Central Highlands,Macadamia,4.21,1.6506,5.4,2,Emerging Agribusiness,0.12,0.12,0.24,0.76,0.08,0.16,0.16,0.16,0.08,0.2068,0.2968,0.2472,-1.082,6.482,0.6308,2,High Risk
d8b4b42a-a2ee-51b2-a823-977d8e4b645d,Kwale Cassava Farm #0572,Coastal Lowlands,Cassava,12.15,2.5764,14.16,3,Structured Farm,0.52,0.6,0.64,0.72,0.48,0.68,0.6,0.48,0.48,0.0843,0.5636,0.6035,4.4234,9.7366,0.4184,1,Medium Risk
9776c52a-9925-50bd-b40f-6105e2ddb175,Meru Macadamia Farm #0573,Central Highlands,Macadamia,5.33,1.8453,4.68,5,Future Ready Farm,0.04,0.2,0.16,0.4,0.24,0.24,0.24,0.04,0.04,0.1103,0.05,0.3425,-1.2049,5.8849,0.5946,2,High Risk
794eef32-3142-5098-8e70-a940c7f71893,Kirinyaga Coffee Farm #0574,Central Highlands,Coffee,7.67,2.1599,11.16,3,Structured Farm,0.44,0.44,0.44,0.72,0.32,0.52,0.48,0.36,0.32,0.113,0.1324,0.3088,4.2074,6.9526,0.4577,1,Medium Risk
641aba18-441f-560c-b365-2aca7fba0ccf,Murang'a Dairy Farm #0575,Central Highlands,Dairy,11.73,2.544,19.8,4,Investment Ready Farm,0.92,0.68,0.88,0.72,0.84,0.84,0.92,0.8,0.68,0.0823,0.1825,0.2087,4.4226,15.3774,0.2241,0,Low Risk
1c7479ee-9fac-57aa-9954-eaf482d46129,Vihiga Cassava Farm #0576,Western Kenya,Cassava,3.96,1.6014,12.72,3,Structured Farm,0.32,0.52,0.68,0.72,0.56,0.64,0.6,0.2,0.2,0.1694,0.3407,0.5117,3.3862,9.3338,0.3497,2,High Risk
5ea2f6a3-b494-578f-bce0-fee943493cef,Murang'a Macadamia Farm #0577,Central Highlands,Macadamia,33.1,3.5293,18.12,4,Investment Ready Farm,0.84,0.72,0.76,0.76,0.68,0.76,0.84,0.68,0.68,0.0581,0.2164,0.1911,3.6487,14.4713,0.2141,0,Low Risk
87a630c8-b553-5eff-bf0a-aa9b6814690a,Kiambu Coffee Farm #0578,Central Highlands,Coffee,3.55,1.5151,11.16,3,Structured Farm,0.6,0.44,0.48,0.56,0.4,0.44,0.48,0.32,0.32,0.0823,0.4036,0.2562,1.4094,9.7506,0.528,1,Medium Risk
d7594af6-34a5-5e60-8c3e-99c8f09cdf65,Nandi Wheat Farm #0579,Rift Valley,Wheat,26.78,3.3243,19.92,4,Investment Ready Farm,0.92,0.8,0.88,0.6,0.96,0.84,0.96,0.68,0.6,0.1229,0.3539,0.4191,4.5897,15.3303,0.3354,0,Low Risk
c333d610-2ed5-51b3-965c-2c032d630445,Kakamega Dairy Farm #0580,Western Kenya,Dairy,2.28,1.1878,6.24,2,Emerging Agribusiness,0.08,0.28,0.4,0.56,0.12,0.28,0.24,0.12,0.08,0.151,0.2687,0.5221,0.0389,6.2011,0.5767,2,High Risk
14a01107-0fec-5029-a9f0-ae31d55a50a1,Kisumu Horticulture Farm #0581,Western Kenya,Horticulture,2.94,1.3712,6.0,2,Emerging Agribusiness,0.28,0.24,0.24,0.6,0.2,0.28,0.16,0.0,0.0,0.1572,0.2074,0.4076,0.0894,5.9106,0.5871,2,High Risk
eb736190-9a70-5197-8eeb-eba2a21088d1,Kakamega Maize Farm #0582,Western Kenya,Maize,2.83,1.3429,11.28,3,Structured Farm,0.44,0.56,0.64,0.44,0.36,0.48,0.52,0.32,0.32,0.0975,0.655,0.2509,2.0412,9.2388,0.6039,1,Medium Risk
66d7b62e-ec93-524d-85e8-23cec63f682b,Murang'a Coffee Farm #0583,Central Highlands,Coffee,1.76,1.0152,5.64,2,Emerging Agribusiness,0.16,0.16,0.24,0.6,0.24,0.24,0.12,0.12,0.12,0.1462,0.0965,0.2768,-1.2447,6.8847,0.537,2,High Risk
2ab9592a-dda0-56a3-99d4-1eb0f18e70a0,Kwale Cassava Farm #0584,Coastal Lowlands,Cassava,2.49,1.2499,5.64,2,Emerging Agribusiness,0.24,0.32,0.2,0.56,0.08,0.2,0.2,0.08,0.08,0.1434,0.5895,0.4352,-0.6785,6.3185,0.676,2,High Risk
d9e8c608-5256-5af2-ad3f-69976a56e37a,Makueni Green Grams Farm #0585,Eastern Semi-Arid,Green Grams,36.41,3.6219,20.28,5,Future Ready Farm,0.92,0.76,0.88,0.76,0.92,0.8,0.84,0.88,0.76,0.0614,0.607,0.4994,2.8702,17.4098,0.2936,0,Low Risk
6e1ea4a2-11e8-5bd4-a807-2efbe37c861a,Kirinyaga Tea Farm #0586,Central Highlands,Tea,7.95,2.1917,12.24,3,Structured Farm,0.52,0.36,0.64,0.72,0.52,0.6,0.4,0.32,0.32,0.1323,0.3033,0.3388,3.0842,9.1558,0.409,1,Medium Risk
5c6e3c26-5061-5395-8aad-8ffb211797da,Trans Nzoia Horticulture Farm #0587,Rift Valley,Horticulture,2.68,1.3029,6.36,2,Emerging Agribusiness,0.24,0.12,0.2,0.48,0.24,0.36,0.32,0.16,0.12,0.1094,0.2511,0.2081,-1.344,7.704,0.547,2,High Risk
f46e29b5-0ca2-5c7b-836f-b13f0df64fc1,Nyeri Horticulture Farm #0588,Central Highlands,Horticulture,2.06,1.1184,5.04,2,Emerging Agribusiness,0.2,0.16,0.28,0.44,0.0,0.32,0.2,0.08,0.0,0.1292,0.4153,0.2503,-1.2485,6.2885,0.6984,2,High Risk
d928d52e-49ae-5a64-9167-4da172244a2f,Kakamega Horticulture Farm #0589,Western Kenya,Horticulture,1.28,0.8242,5.88,2,Emerging Agribusiness,0.2,0.2,0.2,0.6,0.24,0.2,0.16,0.16,0.16,0.1363,0.4019,0.4555,1.8132,4.0668,0.583,2,High Risk
786ca2eb-ff19-53bd-88ce-30068678ba21,Trans Nzoia Tea Farm #0590,Rift Valley,Tea,0.5,0.4055,5.28,2,Emerging Agribusiness,0.24,0.2,0.32,0.44,0.12,0.28,0.08,0.08,0.08,0.1183,0.3199,0.3047,1.2393,4.0407,0.6392,2,High Risk
6c0d8f8b-bcf5-5e9f-bfdf-f07ba479972b,Lamu Vegetables Farm #0591,Coastal Lowlands,Vegetables,49.61,3.9241,19.56,4,Investment Ready Farm,0.64,0.92,0.96,0.68,0.84,0.72,0.84,0.92,0.64,0.113,0.4365,0.5612,2.4206,17.1394,0.3249,0,Low Risk
5b647ccd-7d10-5143-9e81-74218178be2f,Kwale Cassava Farm #0592,Coastal Lowlands,Cassava,3.67,1.5412,6.6,2,Emerging Agribusiness,0.24,0.2,0.28,0.68,0.12,0.28,0.16,0.24,0.12,0.1618,0.691,0.3871,-0.2377,6.8377,0.685,2,High Risk
457990b3-9e31-50c9-a4b3-819144d60866,Siaya Dairy Farm #0593,Western Kenya,Dairy,3.88,1.5851,5.52,2,Emerging Agribusiness,0.24,0.16,0.16,0.6,0.08,0.28,0.16,0.16,0.08,0.1507,0.411,0.2999,-0.2766,5.7966,0.6199,2,High Risk
5dd41069-264a-5327-9752-1fd8e64fc72b,Meru Coffee Farm #0594,Central Highlands,Coffee,7.54,2.1448,12.12,3,Structured Farm,0.48,0.44,0.64,0.64,0.44,0.72,0.48,0.2,0.2,0.1522,0.1987,0.2516,3.325,8.795,0.4164,2,High Risk
4b617222-20ce-545e-98ea-f91ec677ecfe,Taita Taveta Cashew Farm #0595,Coastal Lowlands,Cashew,0.5,0.4055,5.52,2,Emerging Agribusiness,0.2,0.2,0.16,0.4,0.2,0.28,0.28,0.12,0.12,0.0819,0.5591,0.3413,0.836,4.684,0.608,2,High Risk
afceac5d-ed9c-5ea0-80c1-4f5512715d97,Trans Nzoia Potatoes Farm #0596,Rift Valley,Potatoes,1.22,0.7975,6.84,2,Emerging Agribusiness,0.28,0.2,0.32,0.6,0.32,0.28,0.16,0.12,0.12,0.1377,0.2371,0.4376,-0.3267,7.1667,0.6006,2,High Risk
87a025f8-1919-57af-b2bc-29e3d7918ce3,Bomet Horticulture Farm #0597,Rift Valley,Horticulture,8.27,2.2268,12.6,3,Structured Farm,0.6,0.32,0.6,0.88,0.36,0.52,0.52,0.4,0.32,0.1667,0.4254,0.5457,3.6979,8.9021,0.4841,1,Medium Risk
fc619314-75b3-5a82-9c04-c580a5d1dd93,Makueni Sorghum Farm #0598,Eastern Semi-Arid,Sorghum,8.28,2.2279,11.76,3,Structured Farm,0.36,0.32,0.56,0.76,0.52,0.52,0.56,0.32,0.32,0.1411,0.7938,0.4951,2.6571,9.1029,0.6133,1,Medium Risk
9001763e-b601-54cc-bad1-77ecabb01e81,Taita Taveta Vegetables Farm #0599,Coastal Lowlands,Vegetables,36.06,3.6125,21.36,5,Future Ready Farm,0.84,0.84,1.0,0.92,0.88,0.88,0.84,0.92,0.84,0.052,0.5043,0.44,2.6658,18.6942,0.2308,0,Low Risk
99925bf8-b8b3-5e92-a3e5-028e5a0fdd10,Vihiga Maize Farm #0600,Western Kenya,Maize,4.24,1.6563,12.48,3,Structured Farm,0.48,0.56,0.48,0.64,0.52,0.52,0.56,0.4,0.4,0.0663,0.4499,0.4599,2.6757,9.8043,0.3886,1,Medium Risk
4b59bbb3-26b1-528a-aaa2-8d5d92aae36b,Taita Taveta Cassava Farm #0601,Coastal Lowlands,Cassava,2.93,1.3686,5.4,2,Emerging Agribusiness,0.04,0.2,0.2,0.6,0.2,0.32,0.16,0.08,0.04,0.1624,0.7203,0.5603,-0.3909,5.7909,0.7135,2,High Risk
544082b3-41fc-57fb-820b-707d03fb3d26,Kakamega Cassava Farm #0602,Western Kenya,Cassava,8.27,2.2268,11.52,3,Structured Farm,0.48,0.4,0.56,0.76,0.44,0.6,0.28,0.32,0.28,0.147,0.4162,0.6074,2.0758,9.4442,0.5202,1,Medium Risk
9d9eda2d-1f48-5d2b-856e-f02af87fba96,Machakos Pigeon Peas Farm #0603,Eastern Semi-Arid,Pigeon Peas,33.73,3.5476,20.28,5,Future Ready Farm,0.92,0.84,0.92,0.72,0.96,0.8,0.84,0.76,0.72,0.0786,0.844,0.6367,3.724,16.556,0.3089,0,Low Risk
1a74022a-c233-5698-b55c-c58506e5a655,Kirinyaga Horticulture Farm #0604,Central Highlands,Horticulture,9.48,2.3495,13.32,3,Structured Farm,0.6,0.48,0.64,0.72,0.6,0.48,0.44,0.48,0.44,0.0926,0.2353,0.3641,1.8749,11.4451,0.4267,1,Medium Risk
0522671e-3f23-5fd2-8aec-44f554fc2dea,Uasin Gishu Wheat Farm #0605,Rift Valley,Wheat,20.12,3.0502,20.04,5,Future Ready Farm,0.84,0.72,1.0,0.8,0.8,0.88,0.92,0.72,0.72,0.0904,0.2134,0.4627,3.6956,16.3444,0.267,0,Low Risk
93b3d02e-0b47-565d-9a05-2c13208b9099,Kwale Cashew Farm #0606,Coastal Lowlands,Cashew,11.79,2.5487,12.12,3,Structured Farm,0.44,0.44,0.6,0.6,0.6,0.48,0.52,0.36,0.36,0.0847,0.5372,0.3476,3.2742,8.8458,0.479,1,Medium Risk
e9a87ce2-eff0-5344-9d63-aa5385902485,Murang'a Coffee Farm #0607,Central Highlands,Coffee,5.0,1.7918,20.52,5,Future Ready Farm,0.88,0.88,0.88,0.84,0.8,0.92,0.84,0.8,0.8,0.0397,0.2665,0.2787,1.7218,18.7982,0.2483,0,Low Risk
f7a55b2a-8199-5c0b-82f4-a056d5e0bd51,Kisumu Maize Farm #0608,Western Kenya,Maize,0.5,0.4055,5.64,2,Emerging Agribusiness,0.24,0.24,0.16,0.48,0.08,0.28,0.28,0.12,0.08,0.1157,0.5218,0.3365,0.6601,4.9799,0.6769,2,High Risk
4ca5fc35-fd9e-57da-8038-0ebd747f44f2,Lamu Fish Farming Farm #0609,Coastal Lowlands,Fish Farming,1.5,0.9163,10.8,3,Structured Farm,0.4,0.32,0.6,0.6,0.44,0.44,0.56,0.24,0.24,0.1229,0.5134,0.3619,4.0798,6.7202,0.5192,2,High Risk
7e5552d1-ff62-5017-93bb-01cb06f334d6,Kilifi Cashew Farm #0610,Coastal Lowlands,Cashew,1.13,0.7561,4.56,5,Future Ready Farm,0.12,0.2,0.28,0.48,0.0,0.16,0.12,0.16,0.0,0.1323,0.6117,0.524,-0.8911,5.4511,0.7148,2,High Risk
949d1cd7-e5aa-58c5-bcee-33430ff44ca4,Vihiga Maize Farm #0611,Western Kenya,Maize,2.71,1.311,11.28,3,Structured Farm,0.44,0.48,0.48,0.6,0.52,0.44,0.44,0.36,0.36,0.0656,0.424,0.4037,3.2443,8.0357,0.419,1,Medium Risk
a022386b-91b5-5025-bef2-16ef96374cfc,Bomet Horticulture Farm #0612,Rift Valley,Horticulture,3.6,1.5261,11.4,3,Structured Farm,0.52,0.4,0.6,0.64,0.48,0.48,0.44,0.24,0.24,0.1157,0.2968,0.2643,1.7455,9.6545,0.4772,2,High Risk
cdb8d9f4-5ab9-5f82-899d-0fa071584233,Bungoma Maize Farm #0613,Western Kenya,Maize,38.46,3.6753,19.8,4,Investment Ready Farm,0.88,0.8,0.92,0.76,0.84,0.72,0.88,0.8,0.72,0.063,0.2701,0.5007,3.9116,15.8884,0.2128,0,Low Risk
e70d8a5d-5626-5953-aa4e-23ffafb9a970,Kwale Cashew Farm #0614,Coastal Lowlands,Cashew,7.45,2.1342,20.52,5,Future Ready Farm,0.76,0.76,0.96,0.92,0.84,0.84,0.84,0.92,0.76,0.0691,0.7033,0.552,3.0273,17.4927,0.3005,0,Low Risk
ad6a7796-05d2-5fba-ad08-f7fb24b04c5c,Bungoma Dairy Farm #0615,Western Kenya,Dairy,2.46,1.2413,6.6,2,Emerging Agribusiness,0.08,0.28,0.2,0.8,0.2,0.32,0.12,0.2,0.08,0.2111,0.2574,0.4808,0.5836,6.0164,0.6018,2,High Risk
c1d6ae38-8f7c-55be-8de5-6ac1f791891d,Machakos Pigeon Peas Farm #0616,Eastern Semi-Arid,Pigeon Peas,4.09,1.6273,11.88,3,Structured Farm,0.6,0.32,0.68,0.68,0.44,0.4,0.44,0.4,0.32,0.1295,0.5327,0.535,0.8374,11.0426,0.5724,1,Medium Risk
a328fd4b-1ba9-58ed-a217-21d5c98fc5cc,Tharaka Nithi Sorghum Farm #0617,Eastern Semi-Arid,Sorghum,8.34,2.2343,12.24,3,Structured Farm,0.4,0.56,0.36,0.64,0.64,0.68,0.36,0.44,0.36,0.1261,0.5834,0.5253,1.0172,11.2228,0.4664,1,Medium Risk
87c894f3-309b-552c-929e-96527498e75f,Embu Coffee Farm #0618,Central Highlands,Coffee,2.92,1.3661,7.2,2,Emerging Agribusiness,0.36,0.32,0.16,0.72,0.04,0.4,0.2,0.2,0.04,0.1929,0.05,0.4937,-1.0625,8.2625,0.5943,2,High Risk
f18b4e76-a08c-58f1-9369-9a5e537b064e,Kwale Cashew Farm #0619,Coastal Lowlands,Cashew,2.87,1.3533,5.88,2,Emerging Agribusiness,0.12,0.4,0.12,0.68,0.12,0.24,0.12,0.16,0.12,0.1881,0.6148,0.4247,-0.2019,6.0819,0.6737,2,High Risk
db493172-b7b0-567a-814c-b43394a71bea,Bomet Maize Farm #0620,Rift Valley,Maize,0.5,0.4055,6.0,2,Emerging Agribusiness,0.16,0.32,0.24,0.56,0.2,0.24,0.24,0.04,0.04,0.1396,0.3279,0.1706,-1.319,7.319,0.6307,2,High Risk
2e7c6f9b-4592-585f-8325-b3c0483a7b2d,Uasin Gishu Maize Farm #0621,Rift Valley,Maize,7.87,2.1827,10.56,3,Structured Farm,0.4,0.6,0.44,0.44,0.36,0.44,0.36,0.48,0.36,0.0721,0.4653,0.4068,3.539,7.021,0.4936,1,Medium Risk
baff7501-6b95-53af-b349-41bff626c6f9,Kisumu Cassava Farm #0622,Western Kenya,Cassava,0.79,0.5822,5.76,2,Emerging Agribusiness,0.08,0.2,0.2,0.52,0.08,0.32,0.32,0.2,0.08,0.1356,0.3755,0.3071,-0.9149,6.6749,0.6742,2,High Risk
2f1e4109-3ea3-5cfa-ae18-87c793bd3451,Meru Macadamia Farm #0623,Central Highlands,Macadamia,35.64,3.6011,19.92,4,Investment Ready Farm,0.8,0.8,0.92,0.8,0.72,0.84,0.92,0.84,0.72,0.0624,0.2435,0.2075,2.5793,17.3407,0.1741,0,Low Risk
7a5122ce-f654-5e01-b2fe-3eecf66e77f5,Makueni Sorghum Farm #0624,Eastern Semi-Arid,Sorghum,0.5,0.4055,5.64,2,Emerging Agribusiness,0.2,0.24,0.12,0.48,0.2,0.4,0.12,0.12,0.12,0.1272,0.6996,0.6405,0.4676,5.1724,0.7486,2,High Risk
04868cde-a482-5948-ae96-9049462ce973,Bomet Maize Farm #0625,Rift Valley,Maize,47.87,3.8892,19.68,4,Investment Ready Farm,0.76,0.72,0.92,0.72,0.88,0.8,0.92,0.84,0.72,0.0775,0.3734,0.4868,4.0184,15.6616,0.2713,0,Low Risk
c942022b-07a3-5877-9514-258fefcb1c7f,Kisumu Cassava Farm #0626,Western Kenya,Cassava,1.21,0.793,5.28,2,Emerging Agribusiness,0.2,0.12,0.24,0.52,0.08,0.24,0.12,0.24,0.08,0.1281,0.2032,0.5508,0.7003,4.5797,0.6743,2,High Risk
bc16f870-d7ad-59a7-8e4d-c13d78a75a7c,Kirinyaga Coffee Farm #0627,Central Highlands,Coffee,6.37,1.9974,12.24,3,Structured Farm,0.6,0.48,0.56,0.6,0.56,0.4,0.52,0.36,0.36,0.0843,0.4317,0.3984,1.8311,10.4089,0.4675,1,Medium Risk
f29e2387-2070-553e-9cac-42ee91cd5895,Kisumu Sugarcane Farm #0628,Western Kenya,Sugarcane,2.31,1.1969,5.16,2,Emerging Agribusiness,0.04,0.2,0.24,0.52,0.16,0.32,0.16,0.08,0.04,0.1413,0.4371,0.3523,0.4479,4.7121,0.6804,2,High Risk
edd7bff6-bf01-5c51-b103-b14e642e74d6,Embu Avocado Farm #0629,Central Highlands,Avocado,13.67,2.6858,11.76,3,Structured Farm,0.56,0.48,0.72,0.6,0.44,0.48,0.4,0.24,0.24,0.1338,0.1088,0.4676,3.2202,8.5398,0.4348,2,High Risk
70ec208c-d55c-5a90-a5c4-05e2dbaae995,Machakos Sorghum Farm #0630,Eastern Semi-Arid,Sorghum,11.49,2.5249,11.64,3,Structured Farm,0.32,0.6,0.52,0.52,0.52,0.36,0.48,0.56,0.32,0.0904,0.6019,0.5147,3.4021,8.2379,0.4126,1,Medium Risk
8c815c52-6937-5c30-8638-54cbc0fb41c5,Taita Taveta Vegetables Farm #0631,Coastal Lowlands,Vegetables,36.96,3.6365,20.76,5,Future Ready Farm,0.92,0.88,0.88,0.68,0.92,0.84,0.88,0.92,0.68,0.0747,0.5176,0.4441,2.8592,17.9008,0.2667,0,Low Risk
0f379db5-3f1c-5469-abfb-9a3d74135601,Bungoma Sugarcane Farm #0632,Western Kenya,Sugarcane,9.61,2.3618,10.8,3,Structured Farm,0.32,0.44,0.56,0.44,0.36,0.56,0.52,0.4,0.32,0.0843,0.3916,0.3814,2.9312,7.8688,0.4687,1,Medium Risk
2ee0c4f4-37e5-507d-b6c6-a88f08744d1f,Vihiga Maize Farm #0633,Western Kenya,Maize,0.5,0.4055,4.92,5,Future Ready Farm,0.24,0.24,0.12,0.48,0.28,0.16,0.12,0.0,0.0,0.1333,0.4033,0.4568,-0.9304,5.8504,0.7185,2,High Risk
af34c8be-67a5-5e7e-9930-a1f42b0a4821,Tharaka Nithi Green Grams Farm #0634,Eastern Semi-Arid,Green Grams,1.6,0.9555,4.8,5,Future Ready Farm,0.04,0.2,0.12,0.52,0.28,0.24,0.16,0.04,0.04,0.1456,0.457,0.53,-0.248,5.048,0.6907,2,High Risk
3dc75cee-520f-50fb-9830-5a113089ee91,Bomet Potatoes Farm #0635,Rift Valley,Potatoes,0.87,0.6259,6.0,2,Emerging Agribusiness,0.12,0.24,0.36,0.52,0.16,0.4,0.12,0.08,0.08,0.1493,0.1491,0.4799,0.2389,5.7611,0.6163,2,High Risk
3bd01355-0785-5651-b207-bb1768bf71f4,Kericho Horticulture Farm #0636,Rift Valley,Horticulture,1.89,1.0613,6.0,2,Emerging Agribusiness,0.32,0.32,0.2,0.44,0.16,0.2,0.28,0.08,0.08,0.1054,0.2624,0.4571,0.0344,5.9656,0.6426,2,High Risk
f5fe5004-c487-54a9-ad2d-6adf0a43b729,Bungoma Dairy Farm #0637,Western Kenya,Dairy,4.23,1.6544,12.24,3,Structured Farm,0.48,0.48,0.6,0.72,0.44,0.56,0.6,0.2,0.2,0.1439,0.3221,0.359,3.9318,8.3082,0.415,2,High Risk
6df25fd9-696f-581f-9116-e0612a1caaf8,Vihiga Poultry Farm #0638,Western Kenya,Poultry,12.3,2.5878,11.76,3,Structured Farm,0.52,0.52,0.64,0.76,0.32,0.44,0.44,0.28,0.28,0.148,0.2435,0.4348,4.0592,7.7008,0.3124,1,Medium Risk
a9c2814d-060b-5ee6-8b5d-8cc4593d4c7a,Nandi Wheat Farm #0639,Rift Valley,Wheat,7.57,2.1483,12.48,3,Structured Farm,0.48,0.4,0.52,0.56,0.56,0.52,0.68,0.44,0.4,0.08,0.3471,0.3575,2.9195,9.5605,0.4836,1,Medium Risk
aece2337-0df4-5cad-93fa-ce11ea51b3c0,Kwale Vegetables Farm #0640,Coastal Lowlands,Vegetables,46.23,3.855,20.16,5,Future Ready Farm,0.76,0.84,0.96,0.88,0.88,0.84,0.8,0.76,0.76,0.0632,0.7438,0.5113,1.4169,18.7431,0.215,0,Low Risk
a1c1e3e3-1c0f-5f40-b7d7-c5b771b62794,Kwale Cashew Farm #0641,Coastal Lowlands,Cashew,9.5,2.3514,12.36,3,Structured Farm,0.52,0.52,0.44,0.52,0.52,0.56,0.64,0.4,0.4,0.0676,0.6023,0.3315,2.3167,10.0433,0.4757,1,Medium Risk
32a4e4fe-50ae-5d18-a295-fc059cdb346b,Lamu Vegetables Farm #0642,Coastal Lowlands,Vegetables,4.78,1.7544,12.36,3,Structured Farm,0.36,0.48,0.56,0.8,0.48,0.64,0.36,0.44,0.36,0.1392,0.488,0.4839,3.2829,9.0771,0.4221,1,Medium Risk
648eb412-e33e-5ff4-ba1d-742ff3e721d5,Uasin Gishu Maize Farm #0643,Rift Valley,Maize,3.96,1.6014,5.52,2,Emerging Agribusiness,0.24,0.16,0.24,0.52,0.16,0.36,0.04,0.12,0.04,0.1411,0.4489,0.3041,1.6372,3.8828,0.6093,2,High Risk
1ecec016-edd0-5f8c-80c1-93db79812160,Siaya Poultry Farm #0644,Western Kenya,Poultry,1.22,0.7975,5.28,2,Emerging Agribusiness,0.16,0.28,0.16,0.6,0.16,0.32,0.04,0.04,0.04,0.1709,0.2335,0.2046,-0.5131,5.7931,0.6306,2,High Risk
804ae2a7-3f13-5b86-99d7-5c23185097fa,Lamu Vegetables Farm #0645,Coastal Lowlands,Vegetables,6.57,2.0242,13.68,3,Structured Farm,0.56,0.48,0.64,0.72,0.6,0.64,0.48,0.44,0.44,0.0911,0.4668,0.5379,0.7721,12.9079,0.4261,1,Medium Risk
6f32185d-ec7b-5c06-a395-f25e9f1153d7,Lamu Cashew Farm #0646,Coastal Lowlands,Cashew,13.04,2.6419,19.8,4,Investment Ready Farm,0.76,0.76,0.92,0.72,0.96,0.88,0.84,0.76,0.72,0.0823,0.6415,0.3324,3.1041,16.6959,0.2412,0,Low Risk
e761fef6-7050-509b-9953-2f44135291ca,Makueni Green Grams Farm #0647,Eastern Semi-Arid,Green Grams,1.81,1.0332,5.28,2,Emerging Agribusiness,0.2,0.16,0.2,0.52,0.08,0.36,0.12,0.12,0.08,0.1386,0.6562,0.4973,-1.0262,6.3062,0.6969,2,High Risk
f7108cdf-d8e8-584a-9b65-24d4b5ada1e1,Bomet Tea Farm #0648,Rift Valley,Tea,6.91,2.0681,12.12,3,Structured Farm,0.52,0.32,0.6,0.72,0.44,0.4,0.6,0.44,0.32,0.1216,0.293,0.3502,3.0346,9.0854,0.427,1,Medium Risk
e450ca0a-ad87-58a3-8453-bbe9218224fc,Nyeri Avocado Farm #0649,Central Highlands,Avocado,5.81,1.9184,12.24,3,Structured Farm,0.4,0.44,0.6,0.72,0.36,0.64,0.56,0.36,0.36,0.1292,0.1351,0.2853,4.0404,8.1996,0.3645,1,Medium Risk
